"","M_PL_004_column_names","M_PL_006_column_names","M_PL_007_column_names","M_PL_013_column_names","M_PL_017_column_names","M_PL_019_column_names","M_PL_024_column_names","M_PL_025_column_names","M_PL_033_column_names","M_PL_044_column_names","M_PL_045_column_names","M_PL_051_column_names","M_PL_054_column_names","M_PL_055_column_names","M_PL_056_column_names","M_PL_057_column_names","M_PL_058_column_names","M_PL_059_column_names","M_PL_060_01_column_names","M_PL_060_02_column_names","M_PL_060_03_column_names","M_PL_060_04_column_names","M_PL_060_05_column_names","M_PL_060_06_column_names","M_PL_060_07_column_names","M_PL_060_08_column_names","M_PL_060_09_column_names","M_PL_060_10_column_names","M_PL_060_11_column_names","M_PL_060_12_column_names","M_PL_060_13_column_names","M_PL_060_14_column_names","M_PL_060_15_column_names","M_PL_060_16_column_names","M_PL_060_17_column_names","M_PL_060_18_column_names","M_PL_060_19_column_names","M_PL_060_20_column_names","M_PL_060_21_column_names","M_PL_060_22_column_names","M_PL_060_23_column_names","M_PL_060_24_column_names","M_PL_061_01_column_names","M_PL_061_02_column_names","M_PL_061_03_column_names","M_PL_061_04_column_names","M_PL_061_05_column_names","M_PL_061_06_column_names","M_PL_061_07_column_names","M_PL_061_08_column_names","M_PL_061_09_column_names","M_PL_061_10_column_names","M_PL_061_11_column_names","M_PL_061_12_column_names","M_PL_061_13_column_names","M_PL_061_14_column_names","M_PL_061_15_column_names","M_PL_061_16_column_names","M_PL_061_17_column_names","M_PL_061_18_column_names","M_PL_061_19_column_names","M_PL_061_20_column_names","M_PL_061_21_column_names","M_PL_061_22_column_names","M_PL_061_23_column_names","M_PL_061_24_column_names","M_PL_061_25_column_names","M_PL_061_26_column_names","M_PL_061_27_column_names","M_PL_061_28_column_names","M_PL_061_29_column_names","M_PL_061_30_column_names","M_PL_061_31_column_names","M_PL_061_32_column_names","M_PL_061_35_column_names","M_PL_061_36_column_names","M_PL_061_37_column_names","M_PL_061_38_column_names","M_PL_061_39_column_names","M_PL_061_40_column_names","M_PL_061_43_column_names","M_PL_061_44_column_names","M_PL_061_45_column_names","M_PL_061_46_column_names","M_PL_061_47_column_names","M_PL_061_48_column_names","M_PL_063_column_names","M_PL_064_column_names","M_PL_065_column_names","M_PL_067_column_names","M_PL_068_column_names","M_PL_069_01_column_names","M_PL_070_column_names","M_PL_071_column_names","M_PL_073_column_names","M_PL_074_01_column_names","M_PL_074_02_column_names","M_PL_074_03_column_names","M_PL_074_04_column_names","M_PL_074_05_column_names","M_PL_074_06_column_names","M_PL_074_07_column_names","M_PL_074_08_column_names","M_PL_074_09_column_names","M_PL_074_10_column_names","M_PL_074_11_column_names","M_PL_074_12_column_names","M_PL_074_13_column_names","M_PL_074_14_column_names","M_PL_074_15_column_names","M_PL_074_16_column_names","M_PL_074_17_column_names","M_PL_074_18_column_names"
"M_PL_060_12_column_names",1,1,0.983050847457627,0.974683544303797,0.990291262135922,0.990740740740741,1,0.985294117647059,0.982758620689655,0.998405103668262,1,1,0.996960486322188,0.995283018867925,0.997429305912596,0.998875140607424,0.990384615384615,0.972972972972973,0.857142857142857,0.833333333333333,0.813559322033898,0.816666666666667,0.869565217391304,0.887096774193548,0.814814814814815,0.822222222222222,0.814814814814815,0.829268292682927,0.783783783783784,0,0.804347826086956,0.892857142857143,0.851851851851852,0.814814814814815,0.846153846153846,0.822222222222222,0.8125,0.868421052631579,0.853658536585366,0.857142857142857,0.844444444444444,0.736842105263158,0.972222222222222,0.975609756097561,0.945945945945946,0.972972972972973,0.931818181818182,0.957446808510638,0.955555555555556,0.976744186046512,0.970588235294118,0.945945945945946,0.941176470588235,0.942857142857143,0.952380952380952,0.970588235294118,0.951219512195122,0.976744186046512,0.967741935483871,0.951219512195122,0.954545454545454,0.970588235294118,0.951219512195122,0.939393939393939,0.958333333333333,0.976190476190476,0.971428571428571,0.944444444444444,0.944444444444444,0.952380952380952,0.951219512195122,0.944444444444444,0.952380952380952,0.95,0.939393939393939,0.95,0.952380952380952,0.956521739130435,0.956521739130435,0.958333333333333,0.974358974358974,0.970588235294118,0.956521739130435,0.954545454545454,0.958333333333333,0.973684210526316,1,1,1,1,1,1,1,1,0.984848484848485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_13_column_names",1,1,0.984375,0.976190476190476,0.990740740740741,0.991150442477876,1,0.986301369863014,0.984126984126984,0.998417721518987,1,1,0.997005988023952,0.995391705069124,0.99746192893401,0.998881431767338,0.990825688073394,0.976190476190476,0.647058823529412,0.716981132075472,0.770491803278689,0.774193548387097,0.797101449275362,0.942857142857143,0.810344827586207,0.816326530612245,0.789473684210526,0.795454545454545,0.863636363636364,0.804347826086956,0,0.759259259259259,0.759259259259259,0.722222222222222,0.818181818181818,0.816326530612245,0.805555555555556,0.829268292682927,0.869565217391304,0.78,0.760869565217391,0.738095238095238,0.975609756097561,0.978260869565217,0.952380952380952,0.976190476190476,0.96,0.981132075471698,0.96,0.957446808510638,0.974358974358974,0.976744186046512,0.975,0.975609756097561,0.979166666666667,0.974358974358974,0.956521739130435,0.957446808510638,0.972222222222222,0.978723404255319,0.98,0.974358974358974,0.978723404255319,0.974358974358974,0.962264150943396,0.956521739130435,0.975,0.976190476190476,0.976190476190476,0.979166666666667,0.978723404255319,0.976190476190476,0.957446808510638,0.978260869565217,0.974358974358974,0.978260869565217,0.979166666666667,0.980769230769231,0.980769230769231,0.981481481481482,0.977272727272727,0.974358974358974,0.980769230769231,0.98,0.981481481481482,0.952380952380952,1,1,1,1,1,1,1,1,0.985915492957746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_14_column_names",1,1,0.985915492957746,0.978021978021978,0.991304347826087,0.991666666666667,1,0.9875,0.985714285714286,0.998435054773083,1,1,0.997067448680352,0.995535714285714,0.997506234413965,1,0.991379310344828,0.979591836734694,0.774193548387097,0.706896551724138,0.776119402985075,0.742424242424242,0.75,0.92,0.774193548387097,0.818181818181818,0.793650793650794,0.846153846153846,0.86,0.892857142857143,0.759259259259259,0,0.745762711864407,0.711864406779661,0.758620689655172,0.773584905660377,0.837209302325581,0.804347826086956,0.795918367346939,0.740740740740741,0.792452830188679,0.823529411764706,0.979166666666667,0.981132075471698,0.959183673469388,0.979591836734694,0.964912280701754,0.983333333333333,0.964912280701754,0.962962962962963,0.978260869565217,0.98,0.978723404255319,0.979166666666667,0.981818181818182,0.978260869565217,0.962264150943396,0.962962962962963,0.976744186046512,0.981481481481482,0.982456140350877,0.978260869565217,0.981481481481482,0.978260869565217,0.966666666666667,0.962264150943396,0.978723404255319,0.979591836734694,0.979591836734694,0.981818181818182,0.981481481481482,0.979591836734694,0.962962962962963,0.981132075471698,0.978260869565217,0.981132075471698,0.981818181818182,0.983050847457627,0.983050847457627,0.983606557377049,0.980392156862745,0.978260869565217,0.983050847457627,0.982456140350877,0.983606557377049,0.959183673469388,1,1,1,1,1,1,1,1,0.987179487179487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_15_column_names",1,1,0.985915492957746,0.978021978021978,0.991304347826087,0.991666666666667,1,0.9875,0.985714285714286,0.998435054773083,1,1,0.997067448680352,0.995535714285714,0.997506234413965,1,0.991379310344828,0.979591836734694,0.754098360655738,0.706896551724138,0.67741935483871,0.661290322580645,0.714285714285714,0.92,0.754098360655738,0.818181818181818,0.754098360655738,0.846153846153846,0.86,0.851851851851852,0.759259259259259,0.745762711864407,0,0.666666666666667,0.690909090909091,0.7,0.780487804878049,0.72093023255814,0.688888888888889,0.666666666666667,0.72,0.75,0.979166666666667,0.981132075471698,0.959183673469388,0.979591836734694,0.964912280701754,0.983333333333333,0.982758620689655,0.981818181818182,0.978260869565217,0.98,0.956521739130435,0.979166666666667,0.981818181818182,0.978260869565217,0.981481481481482,0.981818181818182,0.976744186046512,0.981481481481482,0.982456140350877,0.978260869565217,0.981481481481482,0.978260869565217,0.983606557377049,0.981481481481482,0.978723404255319,0.979591836734694,0.979591836734694,0.962962962962963,0.981481481481482,0.979591836734694,0.981818181818182,0.981132075471698,0.955555555555556,0.981132075471698,0.981818181818182,0.983050847457627,0.983050847457627,0.983606557377049,0.980392156862745,0.955555555555556,0.983050847457627,0.982456140350877,0.983606557377049,0.98,1,1,1,1,1,1,1,1,0.987179487179487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_16_column_names",1,1,0.986301369863014,0.978494623655914,0.991452991452991,0.991803278688525,1,0.98780487804878,0.986111111111111,0.998439937597504,1,1,0.997084548104956,0.995575221238938,0.997518610421836,1,0.991525423728813,0.980392156862745,0.741935483870968,0.716666666666667,0.6875,0.671875,0.704225352112676,0.893333333333333,0.721311475409836,0.781818181818182,0.78125,0.807692307692308,0.82,0.814814814814815,0.722222222222222,0.711864406779661,0.666666666666667,0,0.678571428571428,0.686274509803922,0.818181818181818,0.8125,0.78,0.703703703703704,0.705882352941176,0.76,0.98,0.981818181818182,0.96078431372549,0.980392156862745,0.948275862068966,0.967213114754098,0.948275862068966,0.964285714285714,0.979166666666667,0.96078431372549,0.936170212765957,0.959183673469388,0.964285714285714,0.979166666666667,0.944444444444444,0.964285714285714,0.977777777777778,0.963636363636364,0.96551724137931,0.979166666666667,0.963636363636364,0.957446808510638,0.950819672131147,0.963636363636364,0.979591836734694,0.96,0.96,0.945454545454545,0.963636363636364,0.96,0.945454545454545,0.962962962962963,0.934782608695652,0.962962962962963,0.964285714285714,0.966666666666667,0.966666666666667,0.967741935483871,0.981132075471698,0.957446808510638,0.966666666666667,0.96551724137931,0.967741935483871,0.96078431372549,1,1,1,1,1,1,1,1,0.9875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_17_column_names",1,1,0.985507246376812,0.97752808988764,0.991150442477876,0.991525423728813,1,0.987179487179487,0.985294117647059,0.998430141287284,1,1,0.997050147492625,0.995495495495495,0.99749373433584,1,0.991228070175439,0.978723404255319,0.766666666666667,0.783333333333333,0.73015873015873,0.672131147540984,0.72463768115942,0.902777777777778,0.745762711864407,0.811320754716981,0.825396825396825,0.862745098039216,0.829787234042553,0.846153846153846,0.818181818181818,0.758620689655172,0.690909090909091,0.678571428571428,0,0.630434782608696,0.829268292682927,0.795454545454545,0.733333333333333,0.705882352941176,0.76,0.765957446808511,0.978260869565217,0.980392156862745,0.957446808510638,0.978723404255319,0.944444444444444,0.964912280701754,0.963636363636364,0.981132075471698,0.977272727272727,0.957446808510638,0.954545454545454,0.955555555555556,0.961538461538461,0.977272727272727,0.96078431372549,0.981132075471698,0.975609756097561,0.96078431372549,0.962962962962963,0.977272727272727,0.96078431372549,0.953488372093023,0.96551724137931,0.980769230769231,0.977777777777778,0.956521739130435,0.956521739130435,0.961538461538461,0.96078431372549,0.956521739130435,0.961538461538461,0.96,0.953488372093023,0.96,0.961538461538461,0.964285714285714,0.964285714285714,0.96551724137931,0.979591836734694,0.977272727272727,0.964285714285714,0.962962962962963,0.96551724137931,0.979166666666667,1,1,1,1,1,1,1,1,0.986842105263158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_18_column_names",1,1,0.983870967741935,0.975609756097561,0.990566037735849,0.990990990990991,1,0.985915492957746,0.983606557377049,0.998412698412698,1,1,0.996987951807229,0.995348837209302,0.997448979591837,1,0.990654205607477,0.975,0.781818181818182,0.777777777777778,0.741379310344828,0.701754385964912,0.753846153846154,0.892307692307692,0.735849056603774,0.755555555555555,0.781818181818182,0.840909090909091,0.8,0.822222222222222,0.816326530612245,0.773584905660377,0.7,0.686274509803922,0.630434782608696,0,0.757575757575757,0.722222222222222,0.684210526315789,0.688888888888889,0.72093023255814,0.725,0.974358974358974,0.977272727272727,0.95,0.975,0.936170212765957,0.96,0.958333333333333,0.978260869565217,0.972972972972973,0.95,0.945945945945946,0.947368421052632,0.955555555555556,0.972972972972973,0.954545454545454,0.978260869565217,0.970588235294118,0.954545454545454,0.957446808510638,0.972972972972973,0.954545454545454,0.944444444444444,0.96078431372549,0.977777777777778,0.973684210526316,0.948717948717949,0.948717948717949,0.955555555555556,0.954545454545454,0.948717948717949,0.955555555555556,0.953488372093023,0.944444444444444,0.953488372093023,0.955555555555556,0.959183673469388,0.959183673469388,0.96078431372549,0.976190476190476,0.972972972972973,0.959183673469388,0.957446808510638,0.96078431372549,0.975609756097561,1,1,1,1,1,1,1,1,0.985507246376812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_19_column_names",1,1,0.978723404255319,0.970149253731343,0.989010989010989,0.989583333333333,1,0.982142857142857,0.978260869565217,0.998373983739837,1,1,0.996845425867508,0.995,0.997347480106101,1,0.989130434782609,0.96,0.818181818181818,0.813953488372093,0.84,0.865384615384615,0.862068965517241,0.963636363636364,0.844444444444444,0.794117647058823,0.818181818181818,0.8,0.862068965517241,0.8125,0.805555555555556,0.837209302325581,0.780487804878049,0.818181818181818,0.829268292682927,0.757575757575757,0,0.708333333333333,0.703703703703704,0.742857142857143,0.787878787878788,0.8,0.958333333333333,0.96551724137931,0.92,0.96,0.939393939393939,0.972222222222222,0.970588235294118,0.967741935483871,0.954545454545454,0.961538461538461,0.956521739130435,0.958333333333333,0.967741935483871,0.954545454545454,0.966666666666667,0.967741935483871,0.947368421052632,0.966666666666667,0.96969696969697,0.954545454545454,0.966666666666667,0.954545454545454,0.972972972972973,0.966666666666667,0.956521739130435,0.96,0.96,0.967741935483871,0.966666666666667,0.96,0.967741935483871,0.96551724137931,0.954545454545454,0.96551724137931,0.967741935483871,0.971428571428571,0.971428571428571,0.972972972972973,0.962962962962963,0.954545454545454,0.971428571428571,0.96969696969697,0.972972972972973,0.961538461538461,1,1,1,1,1,1,1,1,0.981481481481482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_20_column_names",1,1,0.980769230769231,0.986301369863014,0.989583333333333,0.99009900990099,1,0.983606557377049,0.980392156862745,0.998387096774194,1,1,0.996894409937888,0.995121951219512,0.99738219895288,1,0.989690721649485,0.966666666666667,0.836734693877551,0.808510638297872,0.833333333333333,0.814814814814815,0.836065573770492,0.931034482758621,0.760869565217391,0.82051282051282,0.787234042553192,0.861111111111111,0.882352941176471,0.868421052631579,0.829268292682927,0.804347826086956,0.72093023255814,0.8125,0.795454545454545,0.722222222222222,0.708333333333333,0,0.666666666666667,0.710526315789474,0.783783783783784,0.794117647058823,0.96551724137931,0.970588235294118,0.967741935483871,0.966666666666667,0.974358974358974,0.975609756097561,0.974358974358974,0.972222222222222,0.962962962962963,0.967741935483871,0.964285714285714,0.96551724137931,0.972222222222222,0.962962962962963,0.971428571428571,0.972222222222222,0.958333333333333,0.971428571428571,0.973684210526316,0.962962962962963,0.971428571428571,0.962962962962963,0.976190476190476,0.971428571428571,0.925925925925926,0.966666666666667,0.966666666666667,0.972222222222222,0.971428571428571,0.966666666666667,0.972222222222222,0.970588235294118,0.962962962962963,0.970588235294118,0.972222222222222,0.975,0.975,0.976190476190476,0.96875,0.962962962962963,0.975,0.973684210526316,0.976190476190476,0.967741935483871,1,1,1,1,1,1,1,1,0.983050847457627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_21_column_names",1,1,0.982142857142857,0.973684210526316,0.99,0.990476190476191,1,0.984615384615385,0.981818181818182,0.998397435897436,1,1,0.996932515337423,0.995215311004785,0.99740932642487,1,0.99009900990099,0.970588235294118,0.849056603773585,0.8,0.759259259259259,0.785714285714286,0.790322580645161,0.935483870967742,0.78,0.80952380952381,0.755102040816326,0.846153846153846,0.864864864864865,0.853658536585366,0.869565217391304,0.795918367346939,0.688888888888889,0.78,0.733333333333333,0.684210526315789,0.703703703703704,0.666666666666667,0,0.605263157894737,0.804878048780488,0.815789473684211,0.96969696969697,0.973684210526316,0.941176470588235,0.970588235294118,0.952380952380952,0.977777777777778,0.976744186046512,0.975,0.967741935483871,0.971428571428571,0.96875,0.96969696969697,0.975,0.967741935483871,0.974358974358974,0.975,0.964285714285714,0.974358974358974,0.976190476190476,0.967741935483871,0.974358974358974,0.967741935483871,0.978260869565217,0.974358974358974,0.96875,0.970588235294118,0.970588235294118,0.975,0.974358974358974,0.970588235294118,0.975,0.973684210526316,0.967741935483871,0.973684210526316,0.975,0.977272727272727,0.977272727272727,0.978260869565217,0.972222222222222,0.967741935483871,0.977272727272727,0.976190476190476,0.978260869565217,0.971428571428571,1,1,1,1,1,1,1,1,0.984126984126984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_22_column_names",1,1,0.984615384615385,0.976470588235294,0.990825688073394,0.991228070175439,1,0.986486486486487,0.984375,0.998420221169036,1,1,0.997014925373134,0.995412844036697,0.99746835443038,1,0.990909090909091,0.976744186046512,0.793103448275862,0.722222222222222,0.733333333333333,0.758064516129032,0.746268656716418,0.928571428571429,0.75,0.795918367346939,0.75,0.8,0.866666666666667,0.857142857142857,0.78,0.740740740740741,0.666666666666667,0.703703703703704,0.705882352941176,0.688888888888889,0.742857142857143,0.710526315789474,0.605263157894737,0,0.739130434782609,0.772727272727273,0.976190476190476,0.978723404255319,0.953488372093023,0.976744186046512,0.96078431372549,0.981481481481482,0.96078431372549,0.958333333333333,0.975,0.977272727272727,0.975609756097561,0.976190476190476,0.979591836734694,0.975,0.957446808510638,0.958333333333333,0.972972972972973,0.979166666666667,0.980392156862745,0.975,0.979166666666667,0.975,0.962962962962963,0.957446808510638,0.975609756097561,0.976744186046512,0.976744186046512,0.979591836734694,0.979166666666667,0.976744186046512,0.958333333333333,0.978723404255319,0.975,0.978723404255319,0.979591836734694,0.981132075471698,0.981132075471698,0.981818181818182,0.977777777777778,0.975,0.981132075471698,0.980392156862745,0.981818181818182,0.953488372093023,1,1,1,1,1,1,1,1,0.986111111111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_23_column_names",1,1,0.983606557377049,0.975308641975309,0.990476190476191,0.990909090909091,1,0.985714285714286,0.983333333333333,0.998410174880763,1,1,0.996978851963746,0.995327102803738,0.997442455242967,1,0.990566037735849,0.974358974358974,0.8,0.725490196078431,0.779661016949152,0.741379310344828,0.787878787878788,0.873015873015873,0.730769230769231,0.777777777777778,0.730769230769231,0.717948717948718,0.763157894736842,0.844444444444444,0.760869565217391,0.792452830188679,0.72,0.705882352941176,0.76,0.72093023255814,0.787878787878788,0.783783783783784,0.804878048780488,0.739130434782609,0,0.684210526315789,0.973684210526316,0.976744186046512,0.948717948717949,0.974358974358974,0.934782608695652,0.959183673469388,0.934782608695652,0.954545454545454,0.972222222222222,0.948717948717949,0.914285714285714,0.945945945945946,0.954545454545454,0.972222222222222,0.928571428571429,0.954545454545454,0.96969696969697,0.953488372093023,0.956521739130435,0.972222222222222,0.953488372093023,0.942857142857143,0.938775510204082,0.953488372093023,0.972972972972973,0.947368421052632,0.947368421052632,0.930232558139535,0.953488372093023,0.947368421052632,0.930232558139535,0.952380952380952,0.911764705882353,0.952380952380952,0.954545454545454,0.958333333333333,0.958333333333333,0.96,0.975609756097561,0.942857142857143,0.958333333333333,0.956521739130435,0.96,0.948717948717949,1,1,1,1,1,1,1,1,0.985294117647059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_060_24_column_names",1,1,0.982456140350877,0.974025974025974,0.99009900990099,0.990566037735849,1,0.984848484848485,0.982142857142857,0.9984,1,1,0.996941896024465,0.995238095238095,0.997416020671835,1,0.990196078431373,0.971428571428571,0.784313725490196,0.755102040816326,0.807017543859649,0.722222222222222,0.774193548387097,0.864406779661017,0.76,0.75609756097561,0.76,0.789473684210526,0.696969696969697,0.736842105263158,0.738095238095238,0.823529411764706,0.75,0.76,0.765957446808511,0.725,0.8,0.794117647058823,0.815789473684211,0.772727272727273,0.684210526315789,0,0.970588235294118,0.974358974358974,0.942857142857143,0.971428571428571,0.928571428571429,0.955555555555556,0.953488372093023,0.975609756097561,0.96875,0.942857142857143,0.9375,0.939393939393939,0.95,0.96875,0.948717948717949,0.975609756097561,0.96551724137931,0.948717948717949,0.952380952380952,0.96875,0.948717948717949,0.935483870967742,0.956521739130435,0.975,0.96969696969697,0.941176470588235,0.941176470588235,0.95,0.948717948717949,0.941176470588235,0.95,0.947368421052632,0.935483870967742,0.947368421052632,0.95,0.954545454545454,0.954545454545454,0.956521739130435,0.972972972972973,0.96875,0.954545454545454,0.952380952380952,0.956521739130435,0.972222222222222,1,1,1,1,1,1,1,1,0.984375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_01_column_names",1,1,0.978260869565217,0.985074626865672,0.988888888888889,0.989473684210526,1,0.981818181818182,0.977777777777778,0.998371335504886,1,1,0.996835443037975,0.994974874371859,0.997340425531915,1,0.989010989010989,0.958333333333333,0.98,0.979591836734694,0.982142857142857,0.982456140350877,0.984375,0.981818181818182,0.98,0.974358974358974,0.98,0.970588235294118,0.967741935483871,0.972222222222222,0.975609756097561,0.979166666666667,0.979166666666667,0.98,0.978260869565217,0.974358974358974,0.958333333333333,0.96551724137931,0.96969696969697,0.976190476190476,0.973684210526316,0.970588235294118,0,0.84,0.916666666666667,0.863636363636364,0.866666666666667,0.875,0.866666666666667,0.807692307692308,0.9,0.916666666666667,0.85,0.857142857142857,0.892857142857143,0.842105263157895,0.888888888888889,0.892857142857143,0.882352941176471,0.928571428571429,0.9,0.9,0.928571428571429,0.777777777777778,0.878787878787879,0.888888888888889,0.85,0.863636363636364,0.80952380952381,0.851851851851852,0.846153846153846,0.863636363636364,0.851851851851852,0.884615384615385,0.9,0.884615384615385,0.892857142857143,0.833333333333333,0.833333333333333,0.878787878787879,0.875,0.842105263157895,0.833333333333333,0.862068965517241,0.878787878787879,0.869565217391304,1,1,1,1,1,1,1,1,0.981132075471698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_02_column_names",1,1,0.980392156862745,0.986111111111111,0.989473684210526,0.99,1,0.983333333333333,0.98,0.998384491114701,1,1,0.996884735202492,0.995098039215686,0.99737532808399,1,0.989583333333333,0.96551724137931,0.981818181818182,0.981481481481482,0.983606557377049,0.983870967741935,0.985507246376812,0.983333333333333,0.981818181818182,0.977272727272727,0.981818181818182,0.974358974358974,0.972222222222222,0.975609756097561,0.978260869565217,0.981132075471698,0.981132075471698,0.981818181818182,0.980392156862745,0.977272727272727,0.96551724137931,0.970588235294118,0.973684210526316,0.978723404255319,0.976744186046512,0.974358974358974,0.84,0,0.892857142857143,0.8,0.741935483870968,0.828571428571429,0.885714285714286,0.8,0.875,0.931034482758621,0.782608695652174,0.681818181818182,0.838709677419355,0.826086956521739,0.870967741935484,0.838709677419355,0.909090909090909,0.870967741935484,0.882352941176471,0.826086956521739,0.870967741935484,0.772727272727273,0.833333333333333,0.833333333333333,0.782608695652174,0.8,0.8,0.838709677419355,0.75,0.8,0.875,0.866666666666667,0.875,0.785714285714286,0.875,0.823529411764706,0.787878787878788,0.8,0.769230769230769,0.875,0.787878787878788,0.733333333333333,0.833333333333333,0.851851851851852,1,1,1,1,1,1,1,1,0.982758620689655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_03_column_names",1,1,0.979166666666667,0.970588235294118,0.989130434782609,0.989690721649485,1,0.982456140350877,0.978723404255319,0.998376623376623,1,1,0.99685534591195,0.995024875621891,0.997354497354497,1,0.989247311827957,0.961538461538461,0.96078431372549,0.96,0.964912280701754,0.96551724137931,0.969230769230769,0.982456140350877,0.96078431372549,0.95,0.96078431372549,0.942857142857143,0.9375,0.945945945945946,0.952380952380952,0.959183673469388,0.959183673469388,0.96078431372549,0.957446808510638,0.95,0.92,0.967741935483871,0.941176470588235,0.953488372093023,0.948717948717949,0.942857142857143,0.916666666666667,0.892857142857143,0,0.826086956521739,0.838709677419355,0.882352941176471,0.909090909090909,0.9,0.909090909090909,0.88,0.91304347826087,0.869565217391304,0.9,0.909090909090909,0.933333333333333,0.9,0.894736842105263,0.933333333333333,0.870967741935484,0.8,0.896551724137931,0.909090909090909,0.885714285714286,0.896551724137931,0.863636363636364,0.875,0.875,0.821428571428572,0.896551724137931,0.875,0.9,0.892857142857143,0.8,0.892857142857143,0.862068965517241,0.911764705882353,0.806451612903226,0.885714285714286,0.884615384615385,0.857142857142857,0.911764705882353,0.90625,0.916666666666667,0.923076923076923,1,1,1,1,1,1,1,1,0.981818181818182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_04_column_names",1,1,0.978723404255319,0.985294117647059,0.989010989010989,0.989583333333333,1,0.982142857142857,0.978260869565217,0.998373983739837,1,1,0.996845425867508,0.995,0.997347480106101,1,0.989130434782609,0.96,0.980392156862745,0.98,0.982456140350877,0.982758620689655,0.984615384615385,0.982142857142857,0.980392156862745,0.975,0.980392156862745,0.971428571428571,0.96875,0.972972972972973,0.976190476190476,0.979591836734694,0.979591836734694,0.980392156862745,0.978723404255319,0.975,0.96,0.966666666666667,0.970588235294118,0.976744186046512,0.974358974358974,0.971428571428571,0.863636363636364,0.8,0.826086956521739,0,0.75,0.724137931034483,0.833333333333333,0.72,0.85,0.875,0.857142857142857,0.80952380952381,0.769230769230769,0.722222222222222,0.851851851851852,0.769230769230769,0.823529411764706,0.931034482758621,0.866666666666667,0.85,0.807692307692308,0.789473684210526,0.8125,0.807692307692308,0.8,0.916666666666667,0.761904761904762,0.814814814814815,0.76,0.7,0.814814814814815,0.8,0.722222222222222,0.8,0.769230769230769,0.8,0.758620689655172,0.733333333333333,0.833333333333333,0.85,0.758620689655172,0.785714285714286,0.8125,0.875,1,1,1,1,1,1,1,1,0.981481481481482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_05_column_names",1,1,0.982142857142857,0.973684210526316,0.99,0.990476190476191,1,0.984615384615385,0.981818181818182,0.998397435897436,1,1,0.996932515337423,0.995215311004785,0.99740932642487,1,0.99009900990099,0.970588235294118,0.948275862068966,0.96551724137931,0.969230769230769,0.953846153846154,0.958333333333333,0.96875,0.948275862068966,0.958333333333333,0.966101694915254,0.953488372093023,0.923076923076923,0.931818181818182,0.96,0.964912280701754,0.964912280701754,0.948275862068966,0.944444444444444,0.936170212765957,0.939393939393939,0.974358974358974,0.952380952380952,0.96078431372549,0.934782608695652,0.928571428571429,0.866666666666667,0.741935483870968,0.838709677419355,0.75,0,0.685714285714286,0.777777777777778,0.757575757575757,0.857142857142857,0.875,0.777777777777778,0.692307692307692,0.757575757575757,0.72,0.823529411764706,0.757575757575757,0.884615384615385,0.857142857142857,0.805555555555556,0.857142857142857,0.75,0.72,0.763157894736842,0.787878787878788,0.862068965517241,0.833333333333333,0.75,0.757575757575757,0.709677419354839,0.703703703703704,0.757575757575757,0.741935483870968,0.769230769230769,0.741935483870968,0.71875,0.783783783783784,0.714285714285714,0.617647058823529,0.84375,0.857142857142857,0.75,0.696969696969697,0.72972972972973,0.8,1,1,1,1,1,1,1,1,0.984126984126984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
